treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0,SMD_kept
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-11`,binary,3638,,,3539,99,-35.8362686498857,-31.0130064706433,4.82326217924242,0.19406762794436
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-12`,binary,3638,,,3556,82,-35.8805297875479,-28.0936398538889,7.78688993365899,0.141655823011165
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-01`,binary,3638,,,3476,162,-36.1581353841572,-25.9824925753639,10.1756428087933,0.313584572513435
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-02`,binary,3638,,,3533,105,-35.9318356225216,-28.0730203635285,7.85881525899312,0.181959859683476
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-03`,binary,3638,,,3480,158,-36.0120348470754,-28.9427919285891,7.0692429184862,0.272910133932328
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-04`,binary,3638,,,3488,150,-36.0697775763726,-27.2230547076784,8.84672286869413,0.234569501438267
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-05`,binary,3638,,,3561,77,-35.9037429196494,-26.5144656580253,9.38927726162404,0.219430674020154
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-06`,binary,3638,,,3574,64,-35.8409838165756,-28.1119723765322,7.72901144004344,0.109400876824745
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-07`,binary,3638,,,3590,48,-35.8153385033956,-27.4536909447764,8.36164755861916,0.06795903103384
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-08`,binary,3638,,,3603,35,-35.7701684814103,-28.9978672576565,6.77230122375378,0.0849274668276119
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-09`,binary,3638,,,3610,28,-35.7603967106094,-28.5646524014006,7.19574430920884,0.0884709590629599
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-10`,binary,3638,,,3601,37,-35.7772005781554,-28.6795435297773,7.0976570483781,0.0716745566594642
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-11`,binary,3638,,,3584,54,-35.8101879083793,-28.724609794594,7.08557811378527,0.0914980278065153
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-12`,binary,3638,,,3587,51,-35.7935946542185,-29.4748699579886,6.31872469622994,0.155148383119437
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-01`,binary,3638,,,3613,25,-35.7771669335574,-25.2775304638558,10.4996364697017,0.140291264426376
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-02`,binary,3638,,,3622,16,-35.7321188498814,-29.5692448917998,6.16287395808164,0.0833648254828811
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-03`,binary,3638,,,3633,5,-35.7183404027538,-26.022341866954,9.69599853579975,-0.0443827281967168
buyer_N_1_total_value_high,`Background_recoded_Army Green`,binary,3638,,,3219,419,-35.7198803329418,-35.5908057298323,0.12907460310943,0.00675123610652567
buyer_N_1_total_value_high,Background_recoded_Blue,binary,3638,,,3183,455,-35.7154966488354,-35.6316847457063,0.0838119031290887,-0.0232617100128013
buyer_N_1_total_value_high,Background_recoded_Gray,binary,3638,,,3190,448,-35.6878985252828,-35.8268886091229,-0.138990083840071,-0.0351553056002335
buyer_N_1_total_value_high,`Background_recoded_New Punk Blue`,binary,3638,,,3162,476,-35.7556416530045,-35.3687048019729,0.386936851031606,-0.0276336154505366
buyer_N_1_total_value_high,Background_recoded_Orange,binary,3638,,,3175,463,-35.6099247567048,-36.3570870194416,-0.747162262736801,-0.0924294842783558
buyer_N_1_total_value_high,Background_recoded_Purple,binary,3638,,,3186,452,-35.725306237818,-35.5619838912637,0.163322346554338,0.0416511565942561
buyer_N_1_total_value_high,Background_recoded_Yellow,binary,3638,,,3161,477,-35.7570923814902,-35.3599022529323,0.397190128557874,0.0880852938268237
buyer_N_1_total_value_high,`Clothes_recoded_Bayc T Black`,binary,3638,,,3580,58,-35.6817891370778,-37.1385738241523,-1.45678468707448,0.00055964347452447
buyer_N_1_total_value_high,`Clothes_recoded_Bayc T Red`,binary,3638,,,3593,45,-35.6588803578625,-39.3885614830929,-3.7296811252304,-0.0841497674765074
buyer_N_1_total_value_high,`Clothes_recoded_Biker Vest`,binary,3638,,,3543,95,-35.7760445669215,-33.0559630730139,2.72008149390769,0.0662234834769523
buyer_N_1_total_value_high,`Clothes_recoded_Black Holes T`,binary,3638,,,3555,83,-35.7075851935299,-35.5949039703671,0.112681223162831,-0.0840879171483996
buyer_N_1_total_value_high,`Clothes_recoded_Black T`,binary,3638,,,3518,120,-35.7038232515453,-35.7399349466924,-0.0361116951471558,-0.00534271241929665
buyer_N_1_total_value_high,`Clothes_recoded_Bone Necklace`,binary,3638,,,3550,88,-35.7112712560613,-35.4526071991094,0.25866405695195,0.000692255059162003
buyer_N_1_total_value_high,`Clothes_recoded_Bone Tee`,binary,3638,,,3536,102,-35.7217014585163,-35.1265297571137,0.595171701402649,0.0806958011262292
buyer_N_1_total_value_high,`Clothes_recoded_Caveman Pelt`,binary,3638,,,3566,72,-35.7281589792222,-34.5587148976795,1.16944408154274,0.0637775748516738
buyer_N_1_total_value_high,`Clothes_recoded_Cowboy Shirt`,binary,3638,,,3599,39,-35.7025764956765,-35.9299893487029,-0.227412853026344,-0.0155547495282925
buyer_N_1_total_value_high,Clothes_recoded_Guayabera,binary,3638,,,3555,83,-35.7006433014873,-35.8922344066492,-0.191591105161926,-0.00300910396905264
buyer_N_1_total_value_high,Clothes_recoded_Hawaiian,binary,3638,,,3537,101,-35.6988953500796,-35.9193023693842,-0.220407019304638,0.00408824132483776
buyer_N_1_total_value_high,`Clothes_recoded_Hip Hop`,binary,3638,,,3591,47,-35.6420808245178,-40.5134074828926,-4.87132665837484,-0.0335756512311247
buyer_N_1_total_value_high,`Clothes_recoded_Lab Coat`,binary,3638,,,3593,45,-35.6860504759998,-37.2191784949311,-1.53312801893127,0.0154089683835901
buyer_N_1_total_value_high,`Clothes_recoded_Leather Jacket`,binary,3638,,,3583,55,-35.7119541349856,-35.2529223070168,0.459031827968765,-0.0490255721806247
buyer_N_1_total_value_high,`Clothes_recoded_Leather Punk Jacket`,binary,3638,,,3581,57,-35.6635166077322,-38.3120950921139,-2.64857848438175,-0.0215765798369812
buyer_N_1_total_value_high,`Clothes_recoded_Lumberjack Shirt`,binary,3638,,,3551,87,-35.6869337500404,-36.4429959327102,-0.756062182669737,-0.0173000025918741
buyer_N_1_total_value_high,`Clothes_recoded_Navy Striped Tee`,binary,3638,,,3510,128,-35.7124526788131,-35.5010428898845,0.211409788928606,-0.0528807151108719
buyer_N_1_total_value_high,Clothes_recoded_No_Clothes,binary,3638,,,2977,661,-35.7063149166988,-35.6991571641863,0.00715775251248374,0.0605357035783689
buyer_N_1_total_value_high,Clothes_recoded_Other_Clothes,binary,3638,,,3491,147,-35.6407865248634,-37.2303172397355,-1.5895307148721,0.0260228219261174
buyer_N_1_total_value_high,`Clothes_recoded_Prison Jumpsuit`,binary,3638,,,3551,87,-35.7664973427355,-33.1955210170748,2.57097632566076,0.025869247436836
buyer_N_1_total_value_high,`Clothes_recoded_Prom Dress`,binary,3638,,,3596,42,-35.7356544189727,-33.0816452836551,2.65400913531759,0.0931409732462649
buyer_N_1_total_value_high,`Clothes_recoded_Puffy Vest`,binary,3638,,,3555,83,-35.6907488416934,-36.316027232761,-0.625278391067525,-0.00300910396905264
buyer_N_1_total_value_high,`Clothes_recoded_Rainbow Suspenders`,binary,3638,,,3588,50,-35.6801589313353,-37.4886429381681,-1.80848400683286,-0.0467101880674426
buyer_N_1_total_value_high,`Clothes_recoded_Sailor Shirt`,binary,3638,,,3531,107,-35.7702200666037,-33.5532274519792,2.2169926146245,0.0300421978469298
buyer_N_1_total_value_high,Clothes_recoded_Service,binary,3638,,,3570,68,-35.7171571259206,-35.0675213676895,0.64963575823105,0.0168387603481149
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless Logo T`,binary,3638,,,3592,46,-35.690404948847,-36.845822093066,-1.15541714421903,0.0201721313916327
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless T`,binary,3638,,,3547,91,-35.7189038865138,-35.1636297480743,0.555274138439529,-0.030976744645404
buyer_N_1_total_value_high,`Clothes_recoded_Smoking Jacket`,binary,3638,,,3562,76,-35.6933537666375,-36.2515299444281,-0.558176177790607,0.0467617537348736
buyer_N_1_total_value_high,`Clothes_recoded_Striped Tee`,binary,3638,,,3492,146,-35.7473854160646,-34.691592600287,1.05579281577761,-0.0215055159249685
buyer_N_1_total_value_high,`Clothes_recoded_Stunt Jacket`,binary,3638,,,3578,60,-35.7217747573692,-34.7055385112063,1.0162362461629,-0.0426014593657716
buyer_N_1_total_value_high,Clothes_recoded_Tanktop,binary,3638,,,3546,92,-35.709693713409,-35.52465744338,0.185036270029016,0.000708212404535205
buyer_N_1_total_value_high,`Clothes_recoded_Tie Dye`,binary,3638,,,3586,52,-35.7200128894989,-34.6706955922375,1.0493172972614,-0.0179937832454596
buyer_N_1_total_value_high,Clothes_recoded_Toga,binary,3638,,,3553,85,-35.7182743174897,-35.1507499117443,0.567524405745417,-0.0393548845701694
buyer_N_1_total_value_high,`Clothes_recoded_Tuxedo Tee`,binary,3638,,,3542,96,-35.697286555516,-35.9901397177275,-0.29285316221155,-0.0198517089000563
buyer_N_1_total_value_high,`Clothes_recoded_Tweed Suit`,binary,3638,,,3592,46,-35.6780644857376,-37.809451299347,-2.13138681360942,-0.0487170011751069
buyer_N_1_total_value_high,`Clothes_recoded_Vietnam Jacket`,binary,3638,,,3558,80,-35.7075453047936,-35.5924524760464,0.115092828747237,0.0156496958690276
buyer_N_1_total_value_high,`Clothes_recoded_Wool Turtleneck`,binary,3638,,,3546,92,-35.6781377670768,-36.7409333748382,-1.06279560776141,-0.0483228373060852
buyer_N_1_total_value_high,`Clothes_recoded_Work Vest`,binary,3638,,,3576,62,-35.7072181984099,-35.5779050810593,0.129313117350563,-0.0249037677139348
buyer_N_1_total_value_high,`Earring_recoded_Diamond Stud`,binary,3638,,,3574,64,-35.6817900127417,-37.00195135938,-1.32016134663822,-0.0496048012313827
buyer_N_1_total_value_high,`Earring_recoded_Gold Hoop`,binary,3638,,,3476,162,-35.6677198015658,-36.5052368043008,-0.837517002735019,0.0116070573689965
buyer_N_1_total_value_high,`Earring_recoded_Gold Stud`,binary,3638,,,3483,155,-35.6449662620214,-37.0543542059279,-1.4093879439065,-0.00723642663444406
buyer_N_1_total_value_high,Earring_recoded_No_Earring,binary,3638,,,1042,2596,-36.3271816386584,-35.4552847168942,0.871896921764176,0.0531568344659075
buyer_N_1_total_value_high,`Earring_recoded_Silver Hoop`,binary,3638,,,3317,321,-35.7138808850754,-35.6133940708544,0.100486814220972,-0.0432124707200401
buyer_N_1_total_value_high,`Earring_recoded_Silver Stud`,binary,3638,,,3346,292,-35.6792148334054,-36.0006491779623,-0.321434344556948,0.0174816260813672
buyer_N_1_total_value_high,Eyes_recoded_Angry,binary,3638,,,3481,157,-35.6960602184664,-35.9035463188389,-0.207486100372499,0.0144568692686386
buyer_N_1_total_value_high,Eyes_recoded_Blindfold,binary,3638,,,3526,112,-35.7811860210445,-33.3069685922894,2.47421742875508,0.0326020220595438
buyer_N_1_total_value_high,Eyes_recoded_Bloodshot,binary,3638,,,3346,292,-35.7339463215756,-35.3734863032441,0.360460018331501,0.0741621995525798
buyer_N_1_total_value_high,Eyes_recoded_Bored,binary,3638,,,3000,638,-35.5837743090571,-36.2751088798873,-0.69133457083025,-0.0326636244485096
buyer_N_1_total_value_high,Eyes_recoded_Closed,binary,3638,,,3368,270,-35.83666021906,-34.0628547212793,1.77380549778069,0.0264068508508412
buyer_N_1_total_value_high,Eyes_recoded_Coins,binary,3638,,,3460,178,-35.7727587904144,-34.3881852680076,1.38457352240683,0.0264759352585679
buyer_N_1_total_value_high,Eyes_recoded_Crazy,binary,3638,,,3469,169,-35.8103990799711,-33.5418223912408,2.26857668873025,0.0767425023059145
buyer_N_1_total_value_high,Eyes_recoded_Eyepatch,binary,3638,,,3527,111,-35.6857555482999,-36.3169601232932,-0.631204574993298,0.0167576072537657
buyer_N_1_total_value_high,Eyes_recoded_Heart,binary,3638,,,3502,136,-35.6439807723191,-37.2766303520425,-1.6326495797234,-0.0571104536124624
buyer_N_1_total_value_high,Eyes_recoded_Holographic,binary,3638,,,3584,54,-35.6830230944612,-37.1645855924134,-1.48156249795223,-0.0904884582433148
buyer_N_1_total_value_high,Eyes_recoded_Hypnotized,binary,3638,,,3569,69,-35.730759339195,-34.3733668253939,1.35739251380114,-0.0356617216817201
buyer_N_1_total_value_high,Eyes_recoded_Other_Eyes,binary,3638,,,3573,65,-35.6625229558876,-38.0407364792735,-2.37821352338586,0.0296355093166834
buyer_N_1_total_value_high,Eyes_recoded_Robot,binary,3638,,,3527,111,-35.6778138175191,-36.5693068301742,-0.891493012655047,0.0103665368298163
buyer_N_1_total_value_high,Eyes_recoded_Sad,binary,3638,,,3413,225,-35.7025247117054,-35.7427802288386,-0.0402555171331827,-0.0285373568221619
buyer_N_1_total_value_high,Eyes_recoded_Scumbag,binary,3638,,,3569,69,-35.6828336390137,-36.8523063028907,-1.16947266387704,-0.0598668085823686
buyer_N_1_total_value_high,Eyes_recoded_Sleepy,binary,3638,,,3375,263,-35.7065969252726,-35.6847063488373,0.0218905764353039,-0.0391057481729138
buyer_N_1_total_value_high,Eyes_recoded_Sunglasses,binary,3638,,,3526,112,-35.6105917601953,-38.6776414829519,-3.06704972275653,-0.133196140458973
buyer_N_1_total_value_high,`Eyes_recoded_Wide Eyed`,binary,3638,,,3436,202,-35.6180193744218,-37.1847911981493,-1.56677182372754,-0.0181353338539989
buyer_N_1_total_value_high,`Eyes_recoded_X Eyes`,binary,3638,,,3534,104,-35.7693623431836,-33.5184218435421,2.25094049964157,0.0733448559442997
buyer_N_1_total_value_high,Eyes_recoded_Zombie,binary,3638,,,3524,114,-35.6834472969546,-36.3717027901,-0.688255493145462,0.00709988083479951
buyer_N_1_total_value_high,Fur_recoded_Blue,binary,3638,,,3465,173,-35.7032231295412,-35.7408916108622,-0.0376684813209849,0.00356491431725763
buyer_N_1_total_value_high,Fur_recoded_Brown,binary,3638,,,3127,511,-35.8229448063867,-34.9833541741059,0.839590632280832,0.0255050142255038
buyer_N_1_total_value_high,Fur_recoded_Cheetah,binary,3638,,,3515,123,-35.6338772000058,-37.7379189798284,-2.1040417798226,0.00994493268340508
buyer_N_1_total_value_high,Fur_recoded_Cream,binary,3638,,,3400,238,-35.7712550891292,-34.758718863446,1.01253622568316,0.0411777034713279
buyer_N_1_total_value_high,`Fur_recoded_Dark Brown`,binary,3638,,,3135,503,-35.7762712435586,-35.2608986957913,0.515372547767278,0.0575097273632351
buyer_N_1_total_value_high,`Fur_recoded_Death Bot`,binary,3638,,,3577,61,-35.6769714352982,-37.3494355488118,-1.6724641135136,-0.0722620254893276
buyer_N_1_total_value_high,Fur_recoded_Dmt,binary,3638,,,3575,63,-35.6928050967294,-36.3978439957429,-0.705038899013488,-0.0204847338649267
buyer_N_1_total_value_high,`Fur_recoded_Golden Brown`,binary,3638,,,3330,308,-35.7612163520528,-35.0973764292319,0.66383992282087,-0.0381583340831645
buyer_N_1_total_value_high,Fur_recoded_Gray,binary,3638,,,3453,185,-35.6860263177318,-36.0594244184401,-0.373398100708286,-0.0315100254891266
buyer_N_1_total_value_high,Fur_recoded_Noise,binary,3638,,,3583,55,-35.6572691987822,-38.8153973327765,-3.15812813399428,-0.0670740923004693
buyer_N_1_total_value_high,Fur_recoded_Other_Fur,binary,3638,,,3609,29,-35.6898487215335,-37.5923571215495,-1.90250840001598,0.0683906303580931
buyer_N_1_total_value_high,Fur_recoded_Pink,binary,3638,,,3442,196,-35.7005389612968,-35.7836086109985,-0.08306964970172,-0.0476558289833966
buyer_N_1_total_value_high,Fur_recoded_Red,binary,3638,,,3471,167,-35.7493252806496,-34.7840379844593,0.96528729619029,0.00359060148235973
buyer_N_1_total_value_high,Fur_recoded_Robot,binary,3638,,,3568,70,-35.6590369841974,-38.0485490417552,-2.38951205755775,-0.0153888775535226
buyer_N_1_total_value_high,Fur_recoded_Tan,binary,3638,,,3404,234,-35.7183119339263,-35.5115750831375,0.206736850788865,-0.0481527201924843
buyer_N_1_total_value_high,Fur_recoded_White,binary,3638,,,3486,152,-35.6529510554526,-36.8990461396819,-1.24609508422937,0.0503701212216471
buyer_N_1_total_value_high,Fur_recoded_Zombie,binary,3638,,,3539,99,-35.7196687647299,-35.1811579208108,0.538510843919092,0.0649374240778406
buyer_N_1_total_value_high,`Hat_recoded_Baby's Bonnet`,binary,3638,,,3573,65,-35.7248063794653,-34.6170645955379,1.10774178392732,-0.0118546235967596
buyer_N_1_total_value_high,`Hat_recoded_Bayc Flipped Brim`,binary,3638,,,3566,72,-35.6366771216395,-39.0896080107342,-3.45293088909467,0.0400866034941522
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Black`,binary,3638,,,3561,77,-35.6309190698851,-39.1316829179002,-3.50076384801502,-0.110298870342738
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Red`,binary,3638,,,3598,40,-35.6585100891531,-39.8880772941647,-4.22956720501162,-0.0311682231728063
buyer_N_1_total_value_high,Hat_recoded_Beanie,binary,3638,,,3437,201,-35.689726016022,-35.9664381864262,-0.276712170404181,0.0371508596748627
buyer_N_1_total_value_high,Hat_recoded_Bowler,binary,3638,,,3530,108,-35.7343547827642,-34.7460186053858,0.988336177378379,0.0266754554907042
buyer_N_1_total_value_high,`Hat_recoded_Bunny Ears`,binary,3638,,,3565,73,-35.7351871390967,-34.2315101597201,1.50367697937666,0.0437460259107311
buyer_N_1_total_value_high,`Hat_recoded_Commie Hat`,binary,3638,,,3514,124,-35.697376404034,-35.9214653932581,-0.224088989224136,-0.0234093039989611
buyer_N_1_total_value_high,`Hat_recoded_Cowboy Hat`,binary,3638,,,3510,128,-35.7487351216558,-34.5061102775572,1.24262484409861,0.0366381339645993
buyer_N_1_total_value_high,`Hat_recoded_Faux Hawk`,binary,3638,,,3600,38,-35.6915903389325,-36.9767676942724,-1.28517735533993,-0.0428151512034739
buyer_N_1_total_value_high,Hat_recoded_Fez,binary,3638,,,3498,140,-35.7490613677007,-34.6044694880158,1.14459187968489,-0.0391325431940535
buyer_N_1_total_value_high,`Hat_recoded_Fisherman's Hat`,binary,3638,,,3493,145,-35.7277031393495,-35.1584505295971,0.56925260975234,0.0205623371294705
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Pink`,binary,3638,,,3593,45,-35.7270651952332,-33.9443810236975,1.7826841715357,0.0651489793516323
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Short`,binary,3638,,,3586,52,-35.7218466677747,-34.5442354211399,1.1776112466348,0.000529462841900152
buyer_N_1_total_value_high,Hat_recoded_Halo,binary,3638,,,3508,130,-35.7151818032682,-35.430650974418,0.284530828850244,-0.00507530438794007
buyer_N_1_total_value_high,Hat_recoded_Horns,binary,3638,,,3535,103,-35.7272220288758,-34.9428400045002,0.784382024375567,0.037202170584665
buyer_N_1_total_value_high,`Hat_recoded_Irish Boho`,binary,3638,,,3552,86,-35.7528585706191,-33.7289389500048,2.02391962061425,-0.0137874458816762
buyer_N_1_total_value_high,Hat_recoded_No_Hat,binary,3638,,,2836,802,-35.5525412767782,-36.2441837052324,-0.69164242845423,-0.0454032530246978
buyer_N_1_total_value_high,Hat_recoded_Other_Hat,binary,3638,,,3508,130,-35.7139019936054,-35.4651861459361,0.248715847669217,-0.0228430313839761
buyer_N_1_total_value_high,`Hat_recoded_Party Hat 1`,binary,3638,,,3596,42,-35.6821423470673,-37.663297916316,-1.98115556924868,0.0313435740517982
buyer_N_1_total_value_high,`Hat_recoded_Police Motorcycle Helmet`,binary,3638,,,3585,53,-35.7136010646971,-35.1241995396233,0.589401525073889,0.0326433109807963
