bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(4.13,5.06]",648,41.2542098546211,5.10229480854111,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.89,4.13]",600,44.3951383858254,5.11359790846982,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.94,2.89]",695,44.5670534795476,5.33865964547486,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.186,0.943]",648,43.8632538446681,5.25306759432893,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.943,1.94]",647,43.9956774627264,5.07609984492685,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00336,0.00587]",647,42.6191720644016,5.599532366399,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0167,0.0284]",648,44.592499962834,5.0270090445312,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00993,0.0167]",647,43.8510327520231,5.07218696879713,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.00336]",648,43.5922277903532,5.51908021901979,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00587,0.00993]",648,43.4299057021793,5.16705834048057,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0116,0.017]",650,44.6325418123623,4.99924915285175,seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.017,0.0251]",645,44.3246797634436,4.60707168213044,seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.0077]",646,42.511507499036,5.64502751226963,seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00458]",649,42.4143211145707,5.56297331745021,seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.0077,0.0116]",648,44.2015526575833,5.28723408041189,seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.0139,0.0211]",931,41.8701138538602,5.16091556301517,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,44.0811307892604,5.01401024079826,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00947,0.0139]",648,43.8315681946104,5.20242366934072,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00513]",648,44.7854515121471,5.46834444261569,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00513,0.00947]",647,44.485422905859,5.04613126422353,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.775,4.36]",648,42.5502241235861,4.65823644527233,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(-0.0222,0]",754,44.9658783811556,5.40816270964596,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.23,-0.0222]",648,43.0120087805125,5.62420392559031,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0993,0.775]",639,43.7408416785269,4.93707572835679,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0993]",549,43.5947321338403,5.58438016656556,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.78,4.06]",648,7.0382549508827,3.685416962247,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.438,0.875]",643,6.10776517939889,3.88810773874818,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.875,1.78]",634,5.99289990032209,3.96812569228506,seller_N_1_gaslimit_cost_high,log_price_1_sale
"[0.14,0.281]",648,7.30925998612086,3.8348647727803,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.281,0.438]",665,6.88422370983705,4.06855657724669,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(6.79,8.11]",648,6.53410737705998,4.00021958147028,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(5.67,6.79]",647,6.52604793548927,3.85919604662909,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(8.11,9.02]",652,6.60833814600094,3.76229057927262,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(9.02,10.3]",643,6.46616247752433,3.97933612541674,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"[4.53,5.67]",648,7.22092045453773,3.97776006414924,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(0.175,0.83]",648,6.90703435687292,3.98220957889954,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.76,3.3]",643,5.28538895880841,3.6337197655825,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.004]",648,7.62959576595495,3.90195899394149,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.004,0.175]",647,6.94160241656073,3.95673488932212,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.83,1.76]",652,6.58363774502541,3.76413462549655,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(6.71,7.84]",657,6.26538855594283,3.83475728722433,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"[4.13,5.44]",648,5.80933567046612,3.93890334511279,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(5.44,6.71]",647,6.06479822646076,3.74114945470377,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(8.39,9.63]",629,7.36788163265255,3.79647236714872,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(7.84,8.39]",657,7.85823165632052,3.90575515003531,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(0.0377,0.311]",647,6.07764522647109,3.82375633914917,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0377]",648,6.08647256049506,3.87285204307793,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(1.43,2.63]",648,6.47657354590172,3.86950154189286,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.311,0.982]",998,7.58604377740292,3.89748441994109,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.982,1.43]",297,6.59268675103569,3.92090787154444,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(9.09,10.2]",639,7.44756827463865,3.96670118249336,seller_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(7.07,8.16]",648,6.54655768785276,3.81256767201212,seller_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(5.84,7.07]",647,6.11204381483203,3.91710917646015,seller_N_1_gaslimit_cost_high,log_buyern_1_total_value
"[4.55,5.84]",648,5.68214543807918,3.82498629997574,seller_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(8.16,9.09]",656,7.56753337207822,3.76076079335726,seller_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(0.336,0.982]",665,6.77458721041082,3.77712474614383,seller_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.00845,0.0954]",647,6.0486630785588,3.88884778746139,seller_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.0954,0.336]",648,6.32344623661186,4.08097458710555,seller_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",630,7.00484916104957,3.70941752179063,seller_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00845]",648,7.21104375592774,4.04296312470436,seller_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(8.48,9.97]",648,9.71710379885884,3.22556708685015,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(5.89,6.89]",639,3.92858692141728,2.62866917928751,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(7.95,8.48]",646,10.021321310506,3.14802543485752,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(6.89,7.95]",649,5.47587298614791,2.8314742474634,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"[4.59,5.89]",656,4.21848255233931,2.52441899903089,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(0.588,1.04]",640,9.98080941353462,3.19201728876606,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.114,0.588]",655,7.2436827287524,2.87994937737277,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0111]",651,2.48233144845352,2.61007722232413,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0111,0.114]",644,5.38886667646747,2.71725742352562,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.04,2.24]",648,8.30745658764562,3.35696541858504,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.295,1.02]",647,6.96557881450676,3.98122203301184,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.02,1.88]",648,6.63277038972951,3.9058292676139,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.88,3.12]",653,6.33408630298414,3.93977201587225,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.12,5.06]",642,6.41481555335545,3.86386816662726,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"[0.041,0.295]",648,7.01042491781511,3.89112768600195,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.58,5.06]",647,7.51356396934635,3.72120429284448,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"[0.222,0.952]",649,6.69160497584656,3.81551755305795,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(0.952,1.79]",646,6.00240072830884,3.93851896156254,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.79,2.62]",648,5.97005182452617,3.84021207256268,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(2.62,3.58]",648,7.17857719615071,4.06367653650867,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.75,2.99]",644,6.7846287504585,3.98973911103097,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.405,1.05]",650,6.02199911221993,3.79605412172919,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.05,1.75]",648,5.98002731117755,3.83674979544307,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.0873,0.405]",648,6.42172361450579,3.84239584924648,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.99,5.06]",648,8.15131952977871,3.75607739233531,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(4.13,5.06]",648,10.629135040061,3.10446027164988,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.89,4.13]",600,7.02912335591281,3.47459917771711,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.94,2.89]",695,5.367318324718,3.78779330845388,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.186,0.943]",648,5.11341349223168,2.7428593325254,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.943,1.94]",647,5.33702982260471,3.38868044555054,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00337,0.00587]",644,7.69258498014695,4.05900903907273,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0167,0.0284]",648,5.08340009609984,3.35671219611684,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00992,0.0167]",647,5.84449292463334,3.57553609908381,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.00337]",651,7.76279902478332,3.9082889887273,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00587,0.00992]",648,6.97369277240522,3.96852700333002,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0115,0.0169]",647,5.8671171313323,3.97147050381379,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.0169,0.0251]",648,6.41192088273204,3.56604036743989,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00463,0.00768]",647,7.22395367668494,3.97420574418518,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00463]",648,7.99912654475948,3.8068396772106,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00768,0.0115]",648,5.85448834502466,3.85457580216418,seller_N_1_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00574,0.00915]",644,5.61528664209081,3.85587430610611,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.00355]",648,7.1292718133791,3.69735236423335,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0166,0.0211]",641,7.77108534006448,3.95156714318536,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00355,0.00574]",651,6.95168553388884,3.87477679148007,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00915,0.0166]",654,5.90086280620569,3.83775181968065,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.783,4.36]",648,4.40650759634692,2.95562234921377,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(-0.0237,0]",753,7.16203118750432,4.33099210061468,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"[-4.23,-0.0237]",648,8.29168920717744,3.55503718185877,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.0993,0.783]",646,5.51387442364219,3.23945579141049,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0993]",543,8.1373593053964,3.81812987426594,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
