treatment,covariate,SMD_raw,SMD_kept,flag_gt_0_1,flag_gt_0_25
seller_N_1_total_value_high,log_buyern_total_value,0.220620822886136,0.0963350047100537,0,0
seller_N_1_total_value_high,log_buyern_rolling_avg_value_last10,0.0195095209355622,0.0281243777161947,0,0
seller_N_1_total_value_high,sellern_act_period,-0.33384042834549,-0.0956854933325679,0,0
seller_N_1_total_value_high,log_sellern_total_value,0.225064101360479,0.100188941193589,1,0
seller_N_1_total_value_high,log_sellern_rolling_avg_value_last10,0.107541213591362,0.0428748381653768,0,0
seller_N_1_total_value_high,buyern_1_act_period,-0.358027941621723,-0.0927486463413855,0,0
seller_N_1_total_value_high,log_buyern_1_total_value,0.313115674879386,0.127573137983797,1,0
seller_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10,0.0193876978648387,0.0456215718110464,0,0
seller_N_1_total_value_high,sellern_1_act_period,-0.198240611558543,0.135164993802707,1,0
seller_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10,0.371569367992685,0.233357933042345,1,0
seller_N_1_total_value_high,log_unique_makers_count,0.138484903429376,-0.0860697927608331,0,0
seller_N_1_total_value_high,log_median_offer_price,-0.0460308079565836,-0.0824063309368409,0,0
seller_N_1_total_value_high,log_buyern_avg_total_gaspaid,0.15470693795162,0.0428065125485628,0,0
seller_N_1_total_value_high,log_buyern_1_avg_total_gaspaid,0.177705559964196,0.0536190930911794,0,0
seller_N_1_total_value_high,log_sellern_avg_total_gaspaid,0.273091274345152,0.0100691111539195,0,0
